dataset,doc_id,sent_idx,sentence,sentence_id,first_seen_version
TRAM2,tram2_19,40,Figure 2.,tram2_19__s40,v1.0
TRAM2,tram2_19,41,"Example of a phishing email The pdf file only contains an external link that has been shortened with the acortaurl service, as shown in Figure 3.",tram2_19__s41,v1.0
TRAM2,tram2_19,42,The shortened URL is: https://acortaurl[.]com/httpsbogotagovcohttpsbogotagovcohttpsbogotagovco. ,tram2_19__s42,v1.0
TRAM2,tram2_19,43,"After the shortened link is expanded, a RAR archive is downloaded from: http://www.mediafire[.]com/file/wbqg7dt604uwgza/SIMITcomparendoenlineasimitnumeroreferenciaComparendo2475569.uue/file. ",tram2_19__s43,v1.0
TRAM2,tram2_19,44,Figure 3.,tram2_19__s44,v1.0
TRAM2,tram2_19,45,PDF attached to phishing email Figure 4 shows part of the email’s header.,tram2_19__s45,v1.0
TRAM2,tram2_19,46,"The spoofed sender is notificacionesmultas@simit.org[.]co but we can see that the real sender is IP address 128.90.108[.]177, which is connected with the domain name julian.linkpc[.]net, as found in historic DNS data.",tram2_19__s46,v1.0
TRAM2,tram2_19,47,It’s not a coincidence that the same domain name is used for contacting the C&C server in the malicious sample contained in the RAR archive.,tram2_19__s47,v1.0
TRAM2,tram2_19,48,"This IP address belongs to Powerhouse Management, a VPN service provider. ",tram2_19__s48,v1.0
TRAM2,tram2_19,49,Figure 4.,tram2_19__s49,v1.0
TRAM2,tram2_19,50,"Header of a phishing email In more recent emails, the shortened link in the PDF file resolves to https://bogota.gov[.]co (a legitimate site) when visited from outside of Colombia. ",tram2_19__s50,v1.0
TRAM2,tram2_19,51,"Also, in some cases the GetResponse service has been used to send the email.",tram2_19__s51,v1.0
TRAM2,tram2_19,52,This is probably done to track whether the victim has clicked on the link.,tram2_19__s52,v1.0
TRAM2,tram2_19,53,In these cases there is no attachment: a link to the GetResponse platform leads to the download of malware. ,tram2_19__s53,v1.0
TRAM2,tram2_19,54,You can see the other emails in the following gallery (click to enlarge): Figures 5 to 13.,tram2_19__s54,v1.0
TRAM2,tram2_19,55,Various phishing emails and their attached files Malicious artifacts Droppers The executable files contained in compressed archives that are downloaded via the phishing emails are responsible for decrypting and running remote access trojans on a victimized computer.,tram2_19__s55,v1.0
TRAM2,tram2_19,56,"In the following sections, we describe the various droppers we have seen. ",tram2_19__s56,v1.0
TRAM2,tram2_19,57,NSIS installers The dropper that is most commonly used by these attackers comes as a file that was compiled with NSIS (Nullsoft Scriptable Install System).,tram2_19__s57,v1.0
TRAM2,tram2_19,58,"To try to evade detection, this installer contains several benign files that are written to disk (they are not part of NSIS binaries and they are not used at all by the installer) and two files that are malicious: an encrypted RAT executable and a DLL file that decrypts and runs the trojan.",tram2_19__s58,v1.0
TRAM2,tram2_19,59,An NSIS script for one of these installers is shown in Figure 14.,tram2_19__s59,v1.0
TRAM2,tram2_19,60,The benign files are usually different in different droppers used by the attackers. ,tram2_19__s60,v1.0
TRAM2,tram2_19,61,Figure 14.,tram2_19__s61,v1.0
TRAM2,tram2_19,62,NSIS script for one of the droppers; the malicious files are highlighted The files Bonehead (encrypted RAT) and ShoonCataclysm.dll (dropper DLL) are written in the same folder and the DLL is run with rundll32.exe using Uboats as its argument.,tram2_19__s62,v1.0
TRAM2,tram2_19,63,The names of these files change between executables.,tram2_19__s63,v1.0
TRAM2,tram2_19,64,Some more examples are: rundll32.exe,tram2_19__s64,v1.0
TRAM2,tram2_19,65,"Blackface,Breathing rundll32.exe OximeLied,Hostage rundll32.exe Conservatory,Piggins ",tram2_19__s65,v1.0
TRAM2,tram2_19,66,We used the name of the benign files contained in some of these NSIS installers to find more malicious installers used by the Spalax operators.,tram2_19__s66,v1.0
TRAM2,tram2_19,67,Table 1 lists details of three different NSIS installers used by the attackers that contained all the same benign files.,tram2_19__s67,v1.0
TRAM2,tram2_19,68,"The only difference among them was the encrypted file, which pointed to different C&C servers. ",tram2_19__s68,v1.0
TRAM2,tram2_19,69,Table 1.,tram2_19__s69,v1.0
TRAM2,tram2_19,70,NSIS installers with identical benign files used by this group SHA-1C&C ,tram2_19__s70,v1.0
TRAM2,tram2_19,71,6E81343018136B271D1F95DB536CA6B2FD1DFCD6marzoorganigrama20202020.duckdns[.]org 7EDB738018E0E91C257A6FC94BDBA50DAF899F90ruthy.qdp6fj1uji[.]xyz 812A407516F9712C80B70A14D6CDF282C88938C1dominoduck2098.duckdns[.]org ,tram2_19__s71,v1.0
TRAM2,tram2_19,72,"However, we also found malicious NSIS installers used by other unrelated groups that had the same benign files as the ones used by this group.",tram2_19__s72,v1.0
TRAM2,tram2_19,73,Figure 15 lists the files contained in two different NSIS installers.,tram2_19__s73,v1.0
TRAM2,tram2_19,74,The one on the left (SHA-1: 3AC39B5944019244E7E33999A2816304558FB1E8) is an executable used by this group and the one on the right (SHA-1: 6758741212F7AA2B77C42B2A2DE377D97154F860) is unrelated.,tram2_19__s74,v1.0
TRAM2,tram2_19,75,The SHA-1 hashes for all the benign files are the same (and also the filenames) and even the malicious DLL is the same.,tram2_19__s75,v1.0
TRAM2,tram2_19,76,"However, the encrypted file Bonehead is different. ",tram2_19__s76,v1.0
TRAM2,tram2_19,77,Figure 15.,tram2_19__s77,v1.0
TRAM2,tram2_19,78,"Files contained in NSIS droppers from unrelated campaigns This means that these installers were generated with the same builder, but by different actors.",tram2_19__s78,v1.0
TRAM2,tram2_19,79,The builder is probably offered in underground forums and includes these benign files.,tram2_19__s79,v1.0
TRAM2,tram2_19,80,"This, along with a complete analysis of the dropper, was described earlier this year by Sophos in their RATicate article.",tram2_19__s80,v1.0
TRAM2,tram2_19,81,"There is also an article by Lab52 describing one of the NSIS installers used in Operation Spalax, which they attribute to APT-C-36. ",tram2_19__s81,v1.0
TRAM2,tram2_19,82,"In the vast majority of cases these NSIS droppers decrypt and run the Remcos RAT, but we have also seen cases where the payload is njRAT.",tram2_19__s82,v1.0
TRAM2,tram2_19,83,These will be described later in the Payloads section. ,tram2_19__s83,v1.0
TRAM2,tram2_19,84,Agent Tesla packers We have seen several droppers that are different variants of a packer that uses steganography and is known to be used in Agent Tesla samples.,tram2_19__s84,v1.0
TRAM2,tram2_19,85,"Interestingly, the attackers use various payloads, but none of them are Agent Tesla.",tram2_19__s85,v1.0
TRAM2,tram2_19,86,"Even though there are differences in all the samples regarding the layers of encryption, obfuscation or anti-analysis used, we can summarize the actions taken by the droppers as follows: The dropper reads a string (or binary data) from its resource section and decrypts it.",tram2_19__s86,v1.0
TRAM2,tram2_19,87,The result is a DLL that will be loaded and called in the same address space. ,tram2_19__s87,v1.0
TRAM2,tram2_19,88,The DLL reads pixels from an image contained in the first binary and decrypts another executable.,tram2_19__s88,v1.0
TRAM2,tram2_19,89,This one is loaded and executed in the same address space. ,tram2_19__s89,v1.0
TRAM2,tram2_19,90,This new executable is packed with CyaX. It reads data from its own resource section and decrypts a payload.,tram2_19__s90,v1.0
TRAM2,tram2_19,91,"There are anti-analysis checks; if they pass, the payload can be injected into a new process or loaded in the same process space. ",tram2_19__s91,v1.0
TRAM2,tram2_19,92,The initial dropper is coded in C#.,tram2_19__s92,v1.0
TRAM2,tram2_19,93,"In all the samples that we have seen, the code for the dropper was hiding in non-malicious code, probably copied from other apps.",tram2_19__s93,v1.0
TRAM2,tram2_19,94,The benign code is not executed; it’s there to evade detection. ,tram2_19__s94,v1.0
TRAM2,tram2_19,95,In Figure 16 we see an example of the resources contained in one of these droppers.,tram2_19__s95,v1.0
TRAM2,tram2_19,96,The text in green (only shown partially) is a string that will be decrypted to generate the next stage to be executed and the image that we see below the green text will be decrypted by the second stage malware.,tram2_19__s96,v1.0
TRAM2,tram2_19,97,"The algorithm used for decryption of the string varies from sample to sample, but sometimes the resource is just an unencrypted binary. ",tram2_19__s97,v1.0
TRAM2,tram2_19,98,Figure 16.,tram2_19__s98,v1.0
TRAM2,tram2_19,99,Resources contained in Agent Tesla’s packer ,tram2_19__s99,v1.0
TRAM2,tram2_19,100,The method to be executed in the DLL is always named StartGame or StartUpdate.,tram2_19__s100,v1.0
TRAM2,tram2_19,101,"It reads the image from the first executable, and stores every pixel as three numbers according to its red, green and blue components.",tram2_19__s101,v1.0
TRAM2,tram2_19,102,"Then it decrypts the array by doing a single-byte XOR operation, cycling through the key.",tram2_19__s102,v1.0
TRAM2,tram2_19,103,"After that, the array is gzip-decompressed and executed.",tram2_19__s103,v1.0
TRAM2,tram2_19,104,Part of the code for the mentioned operations is shown in Figure 17. Figure 17.,tram2_19__s104,v1.0
TRAM2,tram2_19,105,Code to decrypt and run the third-stage malware The third stage is in charge of decrypting and running the payload.,tram2_19__s105,v1.0
TRAM2,tram2_19,106,The .NET packer known as CyaX is used to perform this task.,tram2_19__s106,v1.0
TRAM2,tram2_19,107,"The version of the packer used by the attackers is v4, although they used v2 in some cases.",tram2_19__s107,v1.0
TRAM2,tram2_19,108,Figure 18 shows the hardcoded configuration for one of their samples. ,tram2_19__s108,v1.0
TRAM2,tram2_19,109,Figure 18.,tram2_19__s109,v1.0
TRAM2,tram2_19,110,Hardcoded configuration in CyaX-Sharp packer ,tram2_19__s110,v1.0
TRAM2,tram2_19,111,The decryption of the payload is based on XOR operations and is the same as the algorithm previously shown but with an extra step: the payload is XORed with its first 16 bytes as a key.,tram2_19__s111,v1.0
TRAM2,tram2_19,112,"Once it’s decrypted, it can be run in the same address space or injected into a different process, depending on the configuration. ",tram2_19__s112,v1.0
TRAM2,tram2_19,113,"This packer supports various anti-analysis operations such as disabling Windows Defender, checking for security products, and detecting virtual environments and sandboxes. ",tram2_19__s113,v1.0
TRAM2,tram2_19,114,"The majority of the payloads for these droppers are njRAT, but we have also seen AsyncRAT.",tram2_19__s114,v1.0
TRAM2,tram2_19,115,"We saw Remcos in one of these droppers, but the code in the packer was different.",tram2_19__s115,v1.0
TRAM2,tram2_19,116,Part of the main routine for the injection of the payload is shown in Figure 19. Figure 19.,tram2_19__s116,v1.0
TRAM2,tram2_19,117,Code for the last stage of a dropper We have noticed that the configuration is contained in different variables.,tram2_19__s117,v1.0
TRAM2,tram2_19,118,Values like #startup_method# or #bind# mean that the configuration was not set for those options.,tram2_19__s118,v1.0
TRAM2,tram2_19,119,The payload is read from an encrypted resource and XORed with a hardcoded password.,tram2_19__s119,v1.0
TRAM2,tram2_19,120,The shellcode that performs the injection is contained in an array and is dynamically loaded.,tram2_19__s120,v1.0
TRAM2,tram2_19,121,There are no anti-analysis checks or protection mechanisms. ,tram2_19__s121,v1.0
TRAM2,tram2_19,122,AutoIt,tram2_19__s122,v1.0
TRAM2,tram2_19,123,"droppers For some of their droppers, the attackers have used an AutoIt packer that comes heavily obfuscated.",tram2_19__s123,v1.0
TRAM2,tram2_19,124,"Unlike the cases that were previously described, in this case the first-stage malware performs the injection and execution of the payload.",tram2_19__s124,v1.0
TRAM2,tram2_19,125,It does so by using two shellcodes contained in the compiled AutoIt script: one to decrypt the payload and another to inject it into some process. ,tram2_19__s125,v1.0
TRAM2,tram2_19,126,"The payload is constructed by concatenating several strings, as shown in Figure 20.",tram2_19__s126,v1.0
TRAM2,tram2_19,127,"By inspecting the last two characters, we can see that the string is in reverse order. ",tram2_19__s127,v1.0
TRAM2,tram2_19,128,Figure 20.,tram2_19__s128,v1.0
TRAM2,tram2_19,129,Concatenation of the payload The routine that decrypts the payload contains a small shellcode that is loaded with VirtualAlloc and executed.,tram2_19__s129,v1.0
TRAM2,tram2_19,130,The decryption done by the shellcode is based on a single-byte XOR algorithm.,tram2_19__s130,v1.0
TRAM2,tram2_19,131,The code that loads the shellcode is shown in Figure 21. Figure 21.,tram2_19__s131,v1.0
TRAM2,tram2_19,132,Execution of shellcode to decrypt the payload We can see that the shellcode is stored encrypted.,tram2_19__s132,v1.0
TRAM2,tram2_19,133,"In fact, before deobfuscating the script, all strings were encrypted with this same XOR-based algorithm.",tram2_19__s133,v1.0
TRAM2,tram2_19,134,The decryption routine used is shown in Figure 22. Figure 22.,tram2_19__s134,v1.0
TRAM2,tram2_19,135,"Routine to decrypt strings Once the payload is decrypted, a shellcode with RunPE code is used to perform the injection.",tram2_19__s135,v1.0
TRAM2,tram2_19,136,The shellcode is concatenated in the same manner as the payload and executed like the previous shellcode. ,tram2_19__s136,v1.0
TRAM2,tram2_19,137,"To achieve persistence, a VBS script is created to execute a copy of the dropper (which is renamed to aadauthhelper.exe).",tram2_19__s137,v1.0
TRAM2,tram2_19,138,Then an Internet Shortcut (.url) file is created in the Startup folder to execute the script.,tram2_19__s138,v1.0
TRAM2,tram2_19,139,The code that generates these files is shown in Figure 23. Figure 23.,tram2_19__s139,v1.0
TRAM2,tram2_19,140,Code for persistence in AutoIt,tram2_19__s140,v1.0
TRAM2,tram2_19,141,droppers The dropper contains code that is not executed.,tram2_19__s141,v1.0
TRAM2,tram2_19,142,"It can: Check for VMware and VirtualBox Delete the dropper executable Run the dropper continuously Download and execute files Terminate if a “Program Manager” window is found Read a binary from its resource section, write it to disk and execute it Modify the security descriptor (ACL) for the injected process For more information see this analysis by Morphisec where similar AutoIt droppers were used with Frenchy shellcode. ",tram2_19__s142,v1.0
TRAM2,tram2_19,143,Payloads The payloads used in Operation Spalax are remote access trojans.,tram2_19__s143,v1.0
TRAM2,tram2_19,144,"These provide several capabilities not only for remote control, but also for spying on targets: keylogging, screen capture, clipboard hijacking, exfiltration of files, and the ability to download and execute other malware, to name a few. ",tram2_19__s144,v1.0
TRAM2,tram2_19,145,These RATs were not developed by the attackers.,tram2_19__s145,v1.0
TRAM2,tram2_19,146,"They are: Remcos, sold online njRAT, leaked in underground forums AsyncRAT, open source There is not a one-to-one relationship between droppers and payloads, as we have seen different types of droppers running the same payload and also a single type of dropper connected to different payloads.",tram2_19__s146,v1.0
TRAM2,tram2_19,147,"However, we can state that NSIS droppers mostly drop Remcos, while Agent Tesla and AutoIt packers typically drop njRAT. ",tram2_19__s147,v1.0
TRAM2,tram2_19,148,Remcos is a tool for remote control and surveillance.,tram2_19__s148,v1.0
TRAM2,tram2_19,149,It can be purchased with a six-month license that includes updates and support.,tram2_19__s149,v1.0
TRAM2,tram2_19,150,There is also a free version with limited functionalities.,tram2_19__s150,v1.0
TRAM2,tram2_19,151,"While the tool can be used for legitimate purposes, it is also used by criminals to spy on their victims. ",tram2_19__s151,v1.0
TRAM2,tram2_19,152,"Most of the Remcos samples used by this group are v2.5.0 Pro, but we have also seen all versions that were released since September 2019, which may indicate that the attackers bought a license after that month and have been actively using the different updates that they received during their six month license period. ",tram2_19__s152,v1.0
TRAM2,tram2_19,153,"Regarding njRAT, this group mostly uses v0.7.3 (also known as the Lime version).",tram2_19__s153,v1.0
TRAM2,tram2_19,154,"That version includes functionalities such as DDoS or ransomware encryption, but only spy features such as keylogging are used by the attackers.",tram2_19__s154,v1.0
TRAM2,tram2_19,155,"For a more complete description of this version, refer to this 2018 article by Zscaler. ",tram2_19__s155,v1.0
TRAM2,tram2_19,156,"Another njRAT version used by the attackers is v0.7d (the “green edition”) which is a simpler version focused on spying capabilities: keylogging, taking screenshots, access to webcam and microphone, uploading and downloading files, and executing other binaries. ",tram2_19__s156,v1.0
TRAM2,tram2_19,157,The final type of payload that we will mention is AsyncRAT.,tram2_19__s157,v1.0
TRAM2,tram2_19,158,"In all cases we have observed v0.5.7B, which can be found on GitHub, has been used.",tram2_19__s158,v1.0
TRAM2,tram2_19,159,"The functionalities in this RAT are similar to those in the previously mentioned RATs, which allow attackers to spy on their victims. ",tram2_19__s159,v1.0
TRAM2,tram2_19,160,Network infrastructure During our research we saw approximately 70 different domain names used for C&C in the second half of 2020.,tram2_19__s160,v1.0
TRAM2,tram2_19,161,This amounts to at least 24 IP addresses.,tram2_19__s161,v1.0
TRAM2,tram2_19,162,"By pivoting on passive DNS data for IP addresses and known domain names, we found that the attackers have used at least 160 additional domain names since 2019.",tram2_19__s162,v1.0
TRAM2,tram2_19,163,This corresponds to at least 40 further IP addresses. ,tram2_19__s163,v1.0
TRAM2,tram2_19,164,They’ve managed to operate at such scale by using Dynamic DNS services.,tram2_19__s164,v1.0
TRAM2,tram2_19,165,This means that they have a pool of domain names (and also register new ones on a regular basis) that are dynamically assigned to IP addresses.,tram2_19__s165,v1.0
TRAM2,tram2_19,166,This way a domain name can be related to several IP addresses over a period of time and IP addresses can be related to many domain names.,tram2_19__s166,v1.0
TRAM2,tram2_19,167,"Most of the domain names we have seen were registered with Duck DNS, but they have also used DNS Exit for publicvm.com and linkpc.net subdomains. ",tram2_19__s167,v1.0
TRAM2,tram2_19,168,"Regarding IP addresses, almost all of them are in Colombia.",tram2_19__s168,v1.0
TRAM2,tram2_19,169,Most are IP addresses related to Colombian ISPs: 60% of them are Telmex and 30% EPM Telecomunicaciones (Tigo).,tram2_19__s169,v1.0
TRAM2,tram2_19,170,"As it is highly unlikely that the criminals own so many residential IP addresses, it is possible that they use some victims as proxies, or some vulnerable devices to forward communication to their real C&C servers. ",tram2_19__s170,v1.0
TRAM2,tram2_19,171,"Finally, a subset of the IP addresses belongs to Powerhouse Management, a VPN service provider.",tram2_19__s171,v1.0
TRAM2,tram2_19,172,They are used in conjunction with DNS Exit subdomains.,tram2_19__s172,v1.0
TRAM2,tram2_19,173,Similar findings can be found in this analysis by Lab52. Conclusion Targeted malware attacks against Colombian entities have been scaled up since the campaigns that were described last year.,tram2_19__s173,v1.0
TRAM2,tram2_19,174,The landscape has changed from a campaign that had a handful of C&C servers and domain names to a campaign with very large and fast-changing infrastructure with hundreds of domain names used since 2019.,tram2_19__s174,v1.0
TRAM2,tram2_19,175,"Even though TTPs have seen changes, not only in how malware is delivered in phishing emails but also in the RATs used, one aspect that remains the same is that the attacks are still targeted and focused on Colombian entities, both in the public and private sectors.",tram2_19__s175,v1.0
TRAM2,tram2_19,176,"It should be expected that these attacks will continue in the region for a long time, so we will keep monitoring these activities. ",tram2_19__s176,v1.0
TRAM2,tram2_19,177,A comprehensive list of Indicators of Compromise (IoCs) and samples can be found in our GitHub repository. ,tram2_19__s177,v1.0
TRAM2,tram2_19,178,"For any inquiries, or to make sample submissions related to the subject, contact us at threatintel@eset.com. ",tram2_19__s178,v1.0
TRAM2,tram2_19,179,MITRE ATT&CK techniques Note: This table was built using version 7 of the MITRE ATT&CK framework. ,tram2_19__s179,v1.0
TRAM2,tram2_19,180,TacticIDNameDescription Initial AccessT1566.001Phishing:,tram2_19__s180,v1.0
TRAM2,tram2_19,181,Spearphishing AttachmentThe attackers have used emails with PDF or RTF files attached that contain a link to download malware. ,tram2_19__s181,v1.0
TRAM2,tram2_19,182,T1566.002Phishing:,tram2_19__s182,v1.0
TRAM2,tram2_19,183,Spearphishing LinkThe attackers have used emails with a link to download malware. ,tram2_19__s183,v1.0
TRAM2,tram2_19,184,ExecutionT1059.005Command and Scripting Interpreter:,tram2_19__s184,v1.0
TRAM2,tram2_19,185,Visual BasicThe attackers have used droppers that dump VBS files with commands to achieve persistence. ,tram2_19__s185,v1.0
TRAM2,tram2_19,186,T1059.003Command and Scripting Interpreter:,tram2_19__s186,v1.0
TRAM2,tram2_19,187,Windows Command ShellThe attackers have used RATs that can launch a command shell for executing commands. T1106Native,tram2_19__s187,v1.0
TRAM2,tram2_19,188,"APIThe attackers have used API calls in their droppers, such as CreateProcessA, WriteProcessMemory and ResumeThread, to load and execute shellcode in memory. ",tram2_19__s188,v1.0
TRAM2,tram2_19,189,T1204.001User Execution: Malicious LinkThe attackers have attempted to get users to open a malicious link that leads to the download of malware. ,tram2_19__s189,v1.0
TRAM2,tram2_19,190,T1204.002User Execution: Malicious FileThe attackers have attempted to get users to execute malicious files masquerading as documents. PersistenceT1547.001Boot or Logon Initialization Scripts: Registry Run Keys / Startup,tram2_19__s190,v1.0
TRAM2,tram2_19,191,FolderThe attackers have used RATs that persist by creating a Run registry key or by creating a copy of the malware in the Startup folder. ,tram2_19__s191,v1.0
TRAM2,tram2_19,192,T1053.005Scheduled Task/Job: Scheduled TaskThe attackers have used scheduled tasks in their droppers and payloads to achieve persistence. ,tram2_19__s192,v1.0
TRAM2,tram2_19,193,Privilege EscalationT1548.002Abuse Elevation Control Mechanism: Bypass User Access ControlThe attackers have used RATs that implement UAC bypassing. ,tram2_19__s193,v1.0
TRAM2,tram2_19,194,Defense EvasionT1140Deobfuscate/Decode Files or InformationThe attackers have used various encryption algorithms in their droppers to hide strings and payloads. ,tram2_19__s194,v1.0
TRAM2,tram2_19,195,"T1562.001Impair Defenses: Disable or Modify ToolsThe attackers have used CyaX packer, which can disable Windows Defender. ",tram2_19__s195,v1.0
TRAM2,tram2_19,196,T1070.004Indicator Removal on Host:,tram2_19__s196,v1.0
TRAM2,tram2_19,197,File DeletionThe attackers have used malware that deletes itself from the system. ,tram2_19__s197,v1.0
TRAM2,tram2_19,198,"T1112Modify RegistryThe attackers have used RATs that allow full access to the Registry, for example to clear traces of their activities. ",tram2_19__s198,v1.0
TRAM2,tram2_19,199,T1027.002Obfuscated Files or Information:,tram2_19__s199,v1.0
TRAM2,tram2_19,200,Software PackingThe attackers have used various layers of packers for obfuscating their droppers. ,tram2_19__s200,v1.0
TRAM2,tram2_19,201,T1027.003Obfuscated Files or Information:,tram2_19__s201,v1.0
TRAM2,tram2_19,202,SteganographyThe attackers have used packers that read pixel data from images contained in PE files’ resource sections and build the next layer of execution from the data. ,tram2_19__s202,v1.0
TRAM2,tram2_19,203,"T1055.002Process Injection: Portable Executable InjectionThe attackers have used droppers that inject the payload into legitimate processes such as RegAsm.exe, MSBuild.exe and more. ",tram2_19__s203,v1.0
TRAM2,tram2_19,204,T1497.001Virtualization/Sandbox Evasion:,tram2_19__s204,v1.0
TRAM2,tram2_19,205,System ChecksThe attackers have used droppers and payloads that perform anti-analysis checks to detect virtual environments and analysis tools. ,tram2_19__s205,v1.0
TRAM2,tram2_19,206,Credential AccessT1555.003Credentials from Password Stores: Credentials from Web BrowsersThe attackers have used various RATs with modules that steal passwords saved in victim web browsers. ,tram2_19__s206,v1.0
TRAM2,tram2_19,207,DiscoveryT1010Application,tram2_19__s207,v1.0
TRAM2,tram2_19,208,Window,tram2_19__s208,v1.0
TRAM2,tram2_19,209,DiscoveryThe attackers have used droppers and RATs that gather information about opened windows. T1083File and Directory,tram2_19__s209,v1.0
TRAM2,tram2_19,210,DiscoveryThe attackers have used various RATs that can browse file systems. ,tram2_19__s210,v1.0
TRAM2,tram2_19,211,T1120Peripheral Device,tram2_19__s211,v1.0
TRAM2,tram2_19,212,"DiscoveryThe attackers have used njRAT, which attempts to detect if the victim system has a camera during the initial infection. ",tram2_19__s212,v1.0
TRAM2,tram2_19,213,T1057Process,tram2_19__s213,v1.0
TRAM2,tram2_19,214,DiscoveryThe attackers have used various RATs with modules that show running processes. ,tram2_19__s214,v1.0
TRAM2,tram2_19,215,T1012Query RegistryThe attackers have used various RATs that can read the Registry. ,tram2_19__s215,v1.0
TRAM2,tram2_19,216,"T1018Remote System DiscoveryThe attackers have used njRAT, which can identify remote hosts on connected networks. ",tram2_19__s216,v1.0
TRAM2,tram2_19,217,T1518.001Software Discovery: Security Software,tram2_19__s217,v1.0
TRAM2,tram2_19,218,DiscoveryThe attackers have used droppers that check for security software present in a victim’s computer. ,tram2_19__s218,v1.0
TRAM2,tram2_19,219,T1082System Information,tram2_19__s219,v1.0
TRAM2,tram2_19,220,DiscoveryThe attackers have used various RATs that gather system information such as computer name and operating system during the initial infection. T1016System Network Configuration DiscoveryThe attackers have used various RATs that can collect the IP address of the victim machine. ,tram2_19__s220,v1.0
TRAM2,tram2_19,221,T1049System Network Connections DiscoveryThe attackers have used various RATs that can list network connections on a victim’s computer. ,tram2_19__s221,v1.0
TRAM2,tram2_19,222,T1033System Owner/,tram2_19__s222,v1.0
TRAM2,tram2_19,223,User DiscoveryThe attackers have used various RATs that retrieve the current username during initial infection. ,tram2_19__s223,v1.0
TRAM2,tram2_19,224,T1007System,tram2_19__s224,v1.0
TRAM2,tram2_19,225,Service DiscoveryThe attackers have used various RATs that have modules to manage services on the system. ,tram2_19__s225,v1.0
TRAM2,tram2_19,226,T1021.001Remote Services: Remote Desktop ProtocolThe attackers have used various RATs that can perform remote desktop access. ,tram2_19__s226,v1.0
TRAM2,tram2_19,227,T1091Replication,tram2_19__s227,v1.0
TRAM2,tram2_19,228,"Through Removable MediaThe attackers have used njRAT, which can be configured to spread via removable drives. ",tram2_19__s228,v1.0
TRAM2,tram2_19,229,CollectionT1123Audio,tram2_19__s229,v1.0
TRAM2,tram2_19,230,CaptureThe attackers have used various RATs that can capture audio from the system’s microphone. ,tram2_19__s230,v1.0
TRAM2,tram2_19,231,T1115Clipboard,tram2_19__s231,v1.0
TRAM2,tram2_19,232,"DataThe attackers have used various RATs that can access and modify data from the clipboard. T1005Data from Local SystemThe attackers have used various RATs that can access the local file system and upload, download or delete files. ",tram2_19__s232,v1.0
TRAM2,tram2_19,233,T1056.001Input Capture:,tram2_19__s233,v1.0
TRAM2,tram2_19,234,KeyloggingThe attackers have used various RATs that have keylogging capabilities. ,tram2_19__s234,v1.0
TRAM2,tram2_19,235,T1113Screen,tram2_19__s235,v1.0
TRAM2,tram2_19,236,CaptureThe attackers have used various RATs that can capture screenshots of victim machines. ,tram2_19__s236,v1.0
TRAM2,tram2_19,237,T1125Video,tram2_19__s237,v1.0
TRAM2,tram2_19,238,"CaptureThe attackers have used various RATs that can access the victim’s webcam. Command and ControlT1132.001Data Encoding: Standard EncodingThe attackers have used njRAT, which uses base64 encoding for C&C traffic. ",tram2_19__s238,v1.0
TRAM2,tram2_19,239,T1573.001Encrypted Channel:,tram2_19__s239,v1.0
TRAM2,tram2_19,240,"Symmetric CryptographyThe attackers have used Remcos RAT, which uses RC4 for encrypting C&C communications. ",tram2_19__s240,v1.0
TRAM2,tram2_19,241,T1095Non-Application Layer ProtocolThe attackers have used various RATs that use TCP for C&C communications. ,tram2_19__s241,v1.0
TRAM2,tram2_19,242,T1571Non-Standard PortThe attackers have used various RATs that communicate over different port numbers. ,tram2_19__s242,v1.0
TRAM2,tram2_19,243,ExfiltrationT1041Exfiltration,tram2_19__s243,v1.0
TRAM2,tram2_19,244,Over C2 ChannelThe attackers have used various RATs that exfiltrate data over the same channel used for C&C. 12 Jan 2021 - 11:30AM ,tram2_19__s244,v1.0
TRAM2,tram2_20,0,"title: LAPSUS$: Recent techniques, tactics and procedures url: https://research.nccgroup.com/2022/04/28/lapsus-recent-techniques-tactics-and-procedures/ Authored by: David Brown, Michael Matthews and Rob Smallridge tl;dr This post describes the techniques, tactics and procedures we observed during recent LAPSUS$ incidents. ",tram2_20__s0,v1.0
TRAM2,tram2_20,1,Our findings can be summarised as below: Access and scraping of corporate Microsoft SharePoint sites in order to identify any credentials which may be stored in technical documentation.,tram2_20__s1,v1.0
TRAM2,tram2_20,2,Access to local password managers and databases to obtain further credentials and escalate privileges.,tram2_20__s2,v1.0
TRAM2,tram2_20,3,Living of the land – tools such as RVTools to shut down servers and ADExplorer to perform reconnaissance.,tram2_20__s3,v1.0
TRAM2,tram2_20,4,Cloning of git repositories and extraction of sensitive API Keys.,tram2_20__s4,v1.0
TRAM2,tram2_20,5,Using compromised credentials to access corporate VPNs.,tram2_20__s5,v1.0
TRAM2,tram2_20,6,Disruption or destruction to victim infrastructure to hinder analysis and consume defensive resource. ,tram2_20__s6,v1.0
TRAM2,tram2_20,7,"Summary LAPSUS$ first appeared publicly in December 2021, however, NCC Group first observed LAPSUS$ months prior during an incident response engagement.",tram2_20__s7,v1.0
TRAM2,tram2_20,8,"We believe the group has also operated prior to this date, though perhaps not under the “LAPSUS$” banner. ",tram2_20__s8,v1.0
TRAM2,tram2_20,9,"Over the last 5 months, LAPSUS$ has gained large notoriety with some successful breaches of some large enterprises including, Microsoft, Nvidia, Okta & Samsung.",tram2_20__s9,v1.0
