"assertion_id","report_id","sentence_id","evidence_id","prediction_id","attack_id","validation_status","validation_basis","review_required","checked_for_kg","kg_stage","graph_version","is_benchmark_data"
"gold::TRAM2::tram2_2::T1106","report::TRAM2::tram2_2","","","","T1106","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_2::T1140","report::TRAM2::tram2_2","","","","T1140","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_2::T1562.001","report::TRAM2::tram2_2","","","","T1562.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_2::T1574.002","report::TRAM2::tram2_2","","","","T1574.002","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_3::T1027","report::TRAM2::tram2_3","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_3::T1053.005","report::TRAM2::tram2_3","","","","T1053.005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_3::T1055","report::TRAM2::tram2_3","","","","T1055","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_3::T1057","report::TRAM2::tram2_3","","","","T1057","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_3::T1059.003","report::TRAM2::tram2_3","","","","T1059.003","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_3::T1070.004","report::TRAM2::tram2_3","","","","T1070.004","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_3::T1106","report::TRAM2::tram2_3","","","","T1106","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_3::T1140","report::TRAM2::tram2_3","","","","T1140","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_3::T1484.001","report::TRAM2::tram2_3","","","","T1484.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_3::T1562.001","report::TRAM2::tram2_3","","","","T1562.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_3::T1574.002","report::TRAM2::tram2_3","","","","T1574.002","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_4::T1055","report::TRAM2::tram2_4","","","","T1055","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_4::T1106","report::TRAM2::tram2_4","","","","T1106","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1003.001","report::TRAM2::tram2_5","","","","T1003.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1005","report::TRAM2::tram2_5","","","","T1005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1016","report::TRAM2::tram2_5","","","","T1016","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1021.001","report::TRAM2::tram2_5","","","","T1021.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1027","report::TRAM2::tram2_5","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1033","report::TRAM2::tram2_5","","","","T1033","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1047","report::TRAM2::tram2_5","","","","T1047","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1055","report::TRAM2::tram2_5","","","","T1055","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1057","report::TRAM2::tram2_5","","","","T1057","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1059.003","report::TRAM2::tram2_5","","","","T1059.003","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1070.004","report::TRAM2::tram2_5","","","","T1070.004","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1071.001","report::TRAM2::tram2_5","","","","T1071.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1078","report::TRAM2::tram2_5","","","","T1078","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1082","report::TRAM2::tram2_5","","","","T1082","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1105","report::TRAM2::tram2_5","","","","T1105","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1140","report::TRAM2::tram2_5","","","","T1140","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1204.002","report::TRAM2::tram2_5","","","","T1204.002","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1218.011","report::TRAM2::tram2_5","","","","T1218.011","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1219","report::TRAM2::tram2_5","","","","T1219","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1543.003","report::TRAM2::tram2_5","","","","T1543.003","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1547.001","report::TRAM2::tram2_5","","","","T1547.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1566.001","report::TRAM2::tram2_5","","","","T1566.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1569.002","report::TRAM2::tram2_5","","","","T1569.002","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_5::T1570","report::TRAM2::tram2_5","","","","T1570","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_6::T1005","report::TRAM2::tram2_6","","","","T1005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_6::T1027","report::TRAM2::tram2_6","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_6::T1036.005","report::TRAM2::tram2_6","","","","T1036.005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_6::T1041","report::TRAM2::tram2_6","","","","T1041","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_6::T1071.001","report::TRAM2::tram2_6","","","","T1071.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_6::T1078","report::TRAM2::tram2_6","","","","T1078","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_6::T1082","report::TRAM2::tram2_6","","","","T1082","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_6::T1112","report::TRAM2::tram2_6","","","","T1112","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_6::T1140","report::TRAM2::tram2_6","","","","T1140","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_6::T1566.001","report::TRAM2::tram2_6","","","","T1566.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_7::T1204.002","report::TRAM2::tram2_7","","","","T1204.002","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_8::T1027","report::TRAM2::tram2_8","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_8::T1055","report::TRAM2::tram2_8","","","","T1055","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_8::T1057","report::TRAM2::tram2_8","","","","T1057","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_8::T1059.003","report::TRAM2::tram2_8","","","","T1059.003","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_8::T1070.004","report::TRAM2::tram2_8","","","","T1070.004","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_8::T1082","report::TRAM2::tram2_8","","","","T1082","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_8::T1105","report::TRAM2::tram2_8","","","","T1105","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_8::T1106","report::TRAM2::tram2_8","","","","T1106","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_8::T1112","report::TRAM2::tram2_8","","","","T1112","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_8::T1140","report::TRAM2::tram2_8","","","","T1140","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_8::T1547.001","report::TRAM2::tram2_8","","","","T1547.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_9::T1110","report::TRAM2::tram2_9","","","","T1110","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_10::T1003.001","report::TRAM2::tram2_10","","","","T1003.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_10::T1021.001","report::TRAM2::tram2_10","","","","T1021.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_10::T1027","report::TRAM2::tram2_10","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_10::T1047","report::TRAM2::tram2_10","","","","T1047","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_10::T1059.003","report::TRAM2::tram2_10","","","","T1059.003","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_10::T1078","report::TRAM2::tram2_10","","","","T1078","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_10::T1105","report::TRAM2::tram2_10","","","","T1105","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_10::T1106","report::TRAM2::tram2_10","","","","T1106","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_10::T1110","report::TRAM2::tram2_10","","","","T1110","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_10::T1112","report::TRAM2::tram2_10","","","","T1112","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_10::T1190","report::TRAM2::tram2_10","","","","T1190","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_11::T1027","report::TRAM2::tram2_11","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_11::T1055","report::TRAM2::tram2_11","","","","T1055","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_11::T1056.001","report::TRAM2::tram2_11","","","","T1056.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_11::T1059.003","report::TRAM2::tram2_11","","","","T1059.003","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_11::T1105","report::TRAM2::tram2_11","","","","T1105","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_11::T1113","report::TRAM2::tram2_11","","","","T1113","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_11::T1204.002","report::TRAM2::tram2_11","","","","T1204.002","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_11::T1547.001","report::TRAM2::tram2_11","","","","T1547.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_11::T1562.001","report::TRAM2::tram2_11","","","","T1562.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_11::T1564.001","report::TRAM2::tram2_11","","","","T1564.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_12::T1003.001","report::TRAM2::tram2_12","","","","T1003.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_12::T1016","report::TRAM2::tram2_12","","","","T1016","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_12::T1021.001","report::TRAM2::tram2_12","","","","T1021.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_12::T1027","report::TRAM2::tram2_12","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_12::T1059.003","report::TRAM2::tram2_12","","","","T1059.003","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_12::T1070.004","report::TRAM2::tram2_12","","","","T1070.004","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_12::T1082","report::TRAM2::tram2_12","","","","T1082","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_12::T1083","report::TRAM2::tram2_12","","","","T1083","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_12::T1105","report::TRAM2::tram2_12","","","","T1105","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_12::T1112","report::TRAM2::tram2_12","","","","T1112","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_12::T1219","report::TRAM2::tram2_12","","","","T1219","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_12::T1484.001","report::TRAM2::tram2_12","","","","T1484.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_12::T1543.003","report::TRAM2::tram2_12","","","","T1543.003","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_12::T1562.001","report::TRAM2::tram2_12","","","","T1562.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_12::T1566.001","report::TRAM2::tram2_12","","","","T1566.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_12::T1569.002","report::TRAM2::tram2_12","","","","T1569.002","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_13::T1036.005","report::TRAM2::tram2_13","","","","T1036.005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_13::T1078","report::TRAM2::tram2_13","","","","T1078","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_13::T1110","report::TRAM2::tram2_13","","","","T1110","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_13::T1566.001","report::TRAM2::tram2_13","","","","T1566.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1005","report::TRAM2::tram2_14","","","","T1005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1012","report::TRAM2::tram2_14","","","","T1012","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1016","report::TRAM2::tram2_14","","","","T1016","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1027","report::TRAM2::tram2_14","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1033","report::TRAM2::tram2_14","","","","T1033","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1047","report::TRAM2::tram2_14","","","","T1047","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1053.005","report::TRAM2::tram2_14","","","","T1053.005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1055","report::TRAM2::tram2_14","","","","T1055","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1059.003","report::TRAM2::tram2_14","","","","T1059.003","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1071.001","report::TRAM2::tram2_14","","","","T1071.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1082","report::TRAM2::tram2_14","","","","T1082","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1090","report::TRAM2::tram2_14","","","","T1090","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1095","report::TRAM2::tram2_14","","","","T1095","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1105","report::TRAM2::tram2_14","","","","T1105","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1106","report::TRAM2::tram2_14","","","","T1106","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1112","report::TRAM2::tram2_14","","","","T1112","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1113","report::TRAM2::tram2_14","","","","T1113","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1140","report::TRAM2::tram2_14","","","","T1140","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1218.011","report::TRAM2::tram2_14","","","","T1218.011","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1219","report::TRAM2::tram2_14","","","","T1219","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1518.001","report::TRAM2::tram2_14","","","","T1518.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1547.001","report::TRAM2::tram2_14","","","","T1547.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1552.001","report::TRAM2::tram2_14","","","","T1552.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1562.001","report::TRAM2::tram2_14","","","","T1562.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_14::T1573.001","report::TRAM2::tram2_14","","","","T1573.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_15::T1003.001","report::TRAM2::tram2_15","","","","T1003.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_15::T1021.001","report::TRAM2::tram2_15","","","","T1021.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_15::T1027","report::TRAM2::tram2_15","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_15::T1033","report::TRAM2::tram2_15","","","","T1033","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_15::T1036.005","report::TRAM2::tram2_15","","","","T1036.005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_15::T1047","report::TRAM2::tram2_15","","","","T1047","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_15::T1057","report::TRAM2::tram2_15","","","","T1057","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_15::T1070.004","report::TRAM2::tram2_15","","","","T1070.004","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_15::T1071.001","report::TRAM2::tram2_15","","","","T1071.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_15::T1078","report::TRAM2::tram2_15","","","","T1078","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_15::T1083","report::TRAM2::tram2_15","","","","T1083","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_15::T1140","report::TRAM2::tram2_15","","","","T1140","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_15::T1564.001","report::TRAM2::tram2_15","","","","T1564.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_15::T1570","report::TRAM2::tram2_15","","","","T1570","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_16::T1005","report::TRAM2::tram2_16","","","","T1005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_16::T1027","report::TRAM2::tram2_16","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_16::T1082","report::TRAM2::tram2_16","","","","T1082","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_16::T1083","report::TRAM2::tram2_16","","","","T1083","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_16::T1106","report::TRAM2::tram2_16","","","","T1106","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_16::T1140","report::TRAM2::tram2_16","","","","T1140","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_16::T1573.001","report::TRAM2::tram2_16","","","","T1573.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_16::T1574.002","report::TRAM2::tram2_16","","","","T1574.002","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_17::T1027","report::TRAM2::tram2_17","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_17::T1041","report::TRAM2::tram2_17","","","","T1041","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_17::T1055","report::TRAM2::tram2_17","","","","T1055","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_17::T1095","report::TRAM2::tram2_17","","","","T1095","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_17::T1105","report::TRAM2::tram2_17","","","","T1105","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_17::T1106","report::TRAM2::tram2_17","","","","T1106","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_17::T1112","report::TRAM2::tram2_17","","","","T1112","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_17::T1140","report::TRAM2::tram2_17","","","","T1140","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_17::T1518.001","report::TRAM2::tram2_17","","","","T1518.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_17::T1543.003","report::TRAM2::tram2_17","","","","T1543.003","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_17::T1574.002","report::TRAM2::tram2_17","","","","T1574.002","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_18::T1005","report::TRAM2::tram2_18","","","","T1005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_18::T1027","report::TRAM2::tram2_18","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_18::T1041","report::TRAM2::tram2_18","","","","T1041","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_18::T1074.001","report::TRAM2::tram2_18","","","","T1074.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_18::T1078","report::TRAM2::tram2_18","","","","T1078","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_18::T1090","report::TRAM2::tram2_18","","","","T1090","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_18::T1105","report::TRAM2::tram2_18","","","","T1105","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_18::T1190","report::TRAM2::tram2_18","","","","T1190","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_18::T1204.002","report::TRAM2::tram2_18","","","","T1204.002","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_18::T1566.001","report::TRAM2::tram2_18","","","","T1566.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1005","report::TRAM2::tram2_19","","","","T1005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1012","report::TRAM2::tram2_19","","","","T1012","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1016","report::TRAM2::tram2_19","","","","T1016","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1021.001","report::TRAM2::tram2_19","","","","T1021.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1027","report::TRAM2::tram2_19","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1033","report::TRAM2::tram2_19","","","","T1033","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1041","report::TRAM2::tram2_19","","","","T1041","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1053.005","report::TRAM2::tram2_19","","","","T1053.005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
